ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age.wks.	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	Drug	DrugDose	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg.kg.formula.check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	DrugMassConsumed	TestNumber
14238	Sucrose	SUC0010	010939	B6NJ-Bcl11b+/- Cyfip2-S968F<J> H Lethal	F	2022-09-19T00:00:00Z	7/10/2022 0:00:00	Marina	10.14	16.7	86	80.9	74.2	79.6	2							Day 7- Day 9	Sucrose Drinking	2	percent	""	""											382107.74	010939_9/19/2022	010939_9/19/2022	yes	""	Kumar Lab	KOMP	Bcl11b	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM1: 3 days water, 4 days 20mg-L, 4 days 40mg-L oral methamphetamine	11.8	1.30000000000001	0.900763358778625	0.000706586826347305	4
14225	Sucrose	SUC0010	011166	B6NJ-Bcl11b+/- Cyfip2-S968F<J> H Lethal	F	2022-09-13T00:00:00Z	7/17/2022 0:00:00	Marina	8.28	19.7	85.5	87.1	84.8	81.1	2							Day 1- Day 3	Both water bottles	0	Percent	""	""											368040.61	011166_9/13/2022	011166_9/13/2022	yes	""	Kumar Lab	KOMP	Bcl11b	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM1: 3 days water, 4 days 20mg-L, 4 days 40mg-L oral methamphetamine	0.700000000000003	6	0.104477611940299	0	1
14229	Sucrose	SUC0010	011166	B6NJ-Bcl11b+/- Cyfip2-S968F<J> H Lethal	F	2022-09-15T00:00:00Z	7/17/2022 0:00:00	Marina	8.57	19.4	84.8	81.1	81.3	80.1	2							Day 3- Day 4	Sucrose Drinking	2	percent	""	""											355373.24	011166_9/15/2022	011166_9/15/2022	yes	""	Kumar Lab	KOMP	Bcl11b	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM1: 3 days water, 4 days 20mg-L, 4 days 40mg-L oral methamphetamine	3.5	1	0.777777777777778	0.000180412371134021	2
14233	Sucrose	SUC0010	011166	B6NJ-Bcl11b+/- Cyfip2-S968F<J> H Lethal	F	2022-09-16T00:00:00Z	7/17/2022 0:00:00	Marina	8.71	19.4	82.3	80.1	52.6	79.3	3							Day 4- Day 7	Sucrose Drinking	2	percent	""	""											223143.3	011166_9/16/2022	011166_9/16/2022	yes	""	Kumar Lab	KOMP	Bcl11b	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM1: 3 days water, 4 days 20mg-L, 4 days 40mg-L oral methamphetamine	29.7	0.799999999999997	0.973770491803279	0.00102061855670103	3
14237	Sucrose	SUC0010	011166	B6NJ-Bcl11b+/- Cyfip2-S968F<J> H Lethal	F	2022-09-19T00:00:00Z	7/17/2022 0:00:00	Marina	9.14	19.7	85.7	79.3	69.2	78.4	2							Day 7- Day 9	Sucrose Drinking	2	percent	""	""											301037.52	011166_9/19/2022	011166_9/19/2022	yes	""	Kumar Lab	KOMP	Bcl11b	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM1: 3 days water, 4 days 20mg-L, 4 days 40mg-L oral methamphetamine	16.5	0.899999999999992	0.948275862068966	0.00083756345177665	4
15135	Sucrose	SUC0007	011658	DBA/2J	M	2022-08-29T00:00:00Z	5/24/2022 0:00:00	Marina	13.85	33.3	80.9	87.3	79.1	75.6	3							Day 1- Day 4	Both Water Bottles	0	Percent	""	""											192167.87	011658_8/29/2022	011658_8/29/2022	yes	""	EM03	DBA2	DBA2J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	1.80000000000001	11.7	0.133333333333334	0	1
15165	Sucrose	SUC0007	011658	DBA/2J	M	2022-09-05T00:00:00Z	5/24/2022 0:00:00	Marina	14.85	33.3	69.3	81.3	84.2	86.6	2							Day 8- Day 10	Both Water Bottles	0	Percent	""	""											175227.03	011658_9/5/2022	011658_9/5/2022	yes	""	EM03	DBA2	DBA2J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	-14.9	-5.3	0.737623762376238	0	2
15141	Sucrose	SUC0007	011659	DBA/2J	M	2022-08-29T00:00:00Z	5/24/2022 0:00:00	Marina	13.85	24	84.6	86.9	82.1	76.2	3							Day 1- Day 4	Both Water Bottles	0	Percent	""	""											289402.48	011659_8/29/2022	011659_8/29/2022	yes	""	EM03	DBA2	DBA2J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	2.5	10.7	0.189393939393939	0	1
15171	Sucrose	SUC0007	011659	DBA/2J	M	2022-09-05T00:00:00Z	5/24/2022 0:00:00	Marina	14.85	23.7	72.6	87.7	86.3	91.8	2							Day 8- Day 10	Both Water Bottles	0	Percent	""	""											264362.01	011659_9/5/2022	011659_9/5/2022	yes	""	EM03	DBA2	DBA2J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	-13.7	-4.09999999999999	0.769662921348315	0	2
15136	Sucrose	SUC0007	011660	DBA/2J	M	2022-08-29T00:00:00Z	5/24/2022 0:00:00	Marina	13.85	30	85.2	84.2	68	79.7	3							Day 1- Day 4	Both Water Bottles	0	Percent	""	""											193119.98	011660_8/29/2022	011660_8/29/2022	yes	""	AX28	DBA2	DBA2J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	17.2	4.5	0.792626728110599	0	1
15166	Sucrose	SUC0007	011660	DBA/2J	M	2022-09-05T00:00:00Z	5/24/2022 0:00:00	Marina	14.85	29.9	82.2	85	85.5	90.3	2							Day 8- Day 10	Both Water Bottles	0	Percent	""	""											235053.5	011660_9/5/2022	011660_9/5/2022	yes	""	AX28	DBA2	DBA2J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	-3.3	-5.3	0.383720930232558	0	2
15144	Sucrose	SUC0007	011661	DBA/2J	M	2022-08-29T00:00:00Z	5/24/2022 0:00:00	Marina	13.85	29.6	82.2	87.3	70.9	81.5	3							Day 1- Day 4	Both Water Bottles	0	Percent	""	""											196891.21	011661_8/29/2022	011661_8/29/2022	yes	""	AX28	DBA2	DBA2J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	11.3	5.8	0.660818713450292	0	1
15174	Sucrose	SUC0007	011661	DBA/2J	M	2022-09-05T00:00:00Z	5/24/2022 0:00:00	Marina	14.85	29.9	67.3	76.2	87.7	86	2							Day 8- Day 10	Both Water Bottles	0	Percent	""	""											197398.32	011661_9/5/2022	011661_9/5/2022	yes	""	AX28	DBA2	DBA2J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	-20.4	-9.8	0.675496688741722	0	2
15142	Sucrose	SUC0007	011662	DBA/2J	M	2022-08-29T00:00:00Z	5/24/2022 0:00:00	Marina	13.85	22.5	82.3	81.3	72.9	77.4	3							Day 1- Day 4	Both Water Bottles	0	Percent	""	""											266652.01	011662_8/29/2022	011662_8/29/2022	yes	""	AX28	DBA2	DBA2J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	9.39999999999999	3.89999999999999	0.706766917293233	0	1
15172	Sucrose	SUC0007	011662	DBA/2J	M	2022-09-05T00:00:00Z	5/24/2022 0:00:00	Marina	14.85	22.1	69.4	74	85.1	86.8	2							Day 8- Day 10	Both Water Bottles	0	Percent	""	""											267237.09	011662_9/5/2022	011662_9/5/2022	yes	""	AX28	DBA2	DBA2J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	-15.7	-12.8	0.550877192982456	0	2
15138	Sucrose	SUC0008	011663	C57BL/6J	M	2022-08-29T00:00:00Z	5/31/2022 0:00:00	Marina	12.85	32.1	86.1	84.5	79.3	77.9	3							Day 1- Day 4	Both Water Bottles	0	Percent	""	""											212701.87	011663_8/29/2022	011663_8/29/2022	yes	""	AX27	B6J	B6J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	6.8	6.59999999999999	0.507462686567164	0	1
15168	Sucrose	SUC0008	011663	C57BL/6J	M	2022-09-05T00:00:00Z	5/31/2022 0:00:00	Marina	13.85	31.2	72.3	74	86.8	85.3	2							Day 8- Day 10	Both Water Bottles	0	Percent	""	""											201142.32	011663_9/5/2022	011663_9/5/2022	yes	""	AX27	B6J	B6J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	-14.5	-11.3	0.562015503875969	0	2
15137	Sucrose	SUC0008	011664	C57BL/6J	M	2022-08-29T00:00:00Z	5/31/2022 0:00:00	Marina	12.85	28.4	84	84.5	73.7	81.1	3							Day 1- Day 4	Both Water Bottles	0	Percent	""	""											217985.91	011664_8/29/2022	011664_8/29/2022	yes	""	AX27	B6J	B6J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	10.3	3.40000000000001	0.751824817518248	0	1
15167	Sucrose	SUC0008	011664	C57BL/6J	M	2022-09-05T00:00:00Z	5/31/2022 0:00:00	Marina	13.85	29.5	72	76.7	85.7	86.8	2							Day 8- Day 10	Both Water Bottles	0	Percent	""	""											209166.09	011664_9/5/2022	011664_9/5/2022	yes	""	AX27	B6J	B6J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	-13.7	-10.1	0.575630252100841	0	2
15139	Sucrose	SUC0008	011665	C57BL/6J	M	2022-08-29T00:00:00Z	5/31/2022 0:00:00	Marina	12.85	29.6	84.4	90.9	77.2	87.7	3							Day 1- Day 4	Both Water Bottles	0	Percent	""	""											220124.31	011665_8/29/2022	011665_8/29/2022	yes	""	AX27	B6J	B6J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	7.2	3.2	0.692307692307692	0	1
15169	Sucrose	SUC0008	011665	C57BL/6J	M	2022-09-05T00:00:00Z	5/31/2022 0:00:00	Marina	13.85	29.7	80.7	83.6	85.7	87.8	2							Day 8- Day 10	Both Water Bottles	0	Percent	""	""											232861.58	011665_9/5/2022	011665_9/5/2022	yes	""	AX27	B6J	B6J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	-5	-4.2	0.543478260869565	0	2
15140	Sucrose	SUC0008	011666	C57BL/6J	M	2022-08-29T00:00:00Z	5/31/2022 0:00:00	Marina	12.85	27.2	79.9	81.4	74.4	72.7	3							Day 1- Day 4	Both Water Bottles	0	Percent	""	""											218549.99	011666_8/29/2022	011666_8/29/2022	yes	""	AX27	B6J	B6J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	5.5	8.7	0.387323943661972	0	1
15170	Sucrose	SUC0008	011666	C57BL/6J	M	2022-09-05T00:00:00Z	5/31/2022 0:00:00	Marina	13.85	26.7	72.9	83	85	86.6	2							Day 8- Day 10	Both Water Bottles	0	Percent	""	""											232078.64	011666_9/5/2022	011666_9/5/2022	yes	""	AX27	B6J	B6J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	-12.1	-3.59999999999999	0.770700636942675	0	2
15143	Sucrose	SUC0008	011667	C57BL/6J	M	2022-08-29T00:00:00Z	5/31/2022 0:00:00	Marina	12.85	26.1	87.7	84.7	79.8	81.5	3							Day 1- Day 4	Both Water Bottles	0	Percent	""	""											268140.22	011667_8/29/2022	011667_8/29/2022	yes	""	AX27	B6J	B6J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	7.90000000000001	3.2	0.711711711711712	0	1
15173	Sucrose	SUC0008	011667	C57BL/6J	M	2022-09-05T00:00:00Z	5/31/2022 0:00:00	Marina	13.85	26.2	69.7	78	87.2	90.5	2							Day 8- Day 10	Both Water Bottles	0	Percent	""	""											231978.59	011667_9/5/2022	011667_9/5/2022	yes	""	AX27	B6J	B6J	""	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	-17.5	-12.5	0.583333333333333	0	2
14243	Sucrose	SUC0015	011976	B6NJ-Cyfip2 S968F<J> (GET204)	M	2022-10-07T00:00:00Z	8/15/2022 0:00:00	Marina	7.57	22.6	87.1	82.6	84.7	76.1	2							Day 1- Day 3	Both water bottles	0	Percent	""	""											326432.27	011976_10/7/2022	011976_10/7/2022	yes	""	Kumar Lab	KOMP CTRL	GET204	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	2.39999999999999	6.5	0.269662921348314	0	1
14246	Sucrose	SUC0015	011976	B6NJ-Cyfip2 S968F<J> (GET204)	M	2022-10-10T00:00:00Z	8/15/2022 0:00:00	Marina	8	23	85.8	76.1	72.1	73.9	2							Day 3- Day 5	Sucrose Drinking	4	percent	""	""											268964.35	011976_10/10/2022	011976_10/10/2022	yes	""	Kumar Lab	KOMP CTRL	GET204	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	13.7	2.19999999999999	0.861635220125787	0.00119130434782609	2
14249	Sucrose	SUC0015	011976	B6NJ-Cyfip2 S968F<J> (GET204)	M	2022-10-12T00:00:00Z	8/15/2022 0:00:00	Marina	8.28	23.4	85.4	87.6	71.4	86.5	2							Day 5- Day 7	Sucrose Drinking	4	percent	""	""											260579.49	011976_10/12/2022	011976_10/12/2022	yes	""	Kumar Lab	KOMP CTRL	GET204	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	14	1.09999999999999	0.927152317880795	0.0011965811965812	3
14297	Sucrose	SUC0023	011981	B6NJ-Cyfip2 S968F<J> (GET204)	M	2023-01-06T00:00:00Z	8/18/2022 0:00:00	Marina	20.14	36	84.7	84.4	83.9	83.4	2							Day 1- Day 3	Both water bottles	0	Percent	""	""											197398.05	011981_1/6/2023	011981_1/6/2023	yes	""	Kumar Lab	KOMP CTRL	GET204	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	0.799999999999997	1	0.444444444444444	0	1
14308	Sucrose	SUC0023	011981	B6NJ-Cyfip2 S968F<J> (GET204)	M	2023-01-09T00:00:00Z	8/18/2022 0:00:00	Marina	20.57	30.4	86.8	83.4	75	82.5	2							Day 3- Day 5	Sucrose Drinking	4	percent	""	""											214144.73	011981_1/9/2023	011981_1/9/2023	yes	""	Kumar Lab	KOMP CTRL	GET204	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	11.8	0.900000000000006	0.929133858267716	0.000776315789473684	2
14319	Sucrose	SUC0023	011981	B6NJ-Cyfip2 S968F<J> (GET204)	M	2023-01-11T00:00:00Z	8/18/2022 0:00:00	Marina	20.85	34	75	82.5	61	81.6	2							Day 5- Day 7	Sucrose Drinking	4	percent	""	""											134558.82	011981_1/11/2023	011981_1/11/2023	yes	""	Kumar Lab	KOMP CTRL	GET204	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	14	0.900000000000006	0.939597315436241	0.000823529411764706	3
14298	Sucrose	SUC0023	011982	B6NJ-Cyfip2 S968F<J> (GET204)	M	2023-01-06T00:00:00Z	8/18/2022 0:00:00	Marina	20.14	30.5	84.8	84.1	79.4	80.9	2							Day 1- Day 3	Both water bottles	0	Percent	""	""											220758.05	011982_1/6/2023	011982_1/6/2023	yes	""	Kumar Lab	KOMP CTRL	GET204	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	5.39999999999999	3.19999999999999	0.627906976744187	0	1
14309	Sucrose	SUC0023	011982	B6NJ-Cyfip2 S968F<J> (GET204)	M	2023-01-09T00:00:00Z	8/18/2022 0:00:00	Marina	20.57	30.2	83.1	80.9	63.3	79.8	2							Day 3- Day 5	Sucrose Drinking	4	percent	""	""											174179.79	011982_1/9/2023	011982_1/9/2023	yes	""	Kumar Lab	KOMP CTRL	GET204	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	19.8	1.10000000000001	0.947368421052631	0.0013112582781457	2
14320	Sucrose	SUC0023	011982	B6NJ-Cyfip2 S968F<J> (GET204)	M	2023-01-11T00:00:00Z	8/18/2022 0:00:00	Marina	20.85	30.2	86.7	79.8	76.6	78.8	2							Day 5- Day 7	Sucrose Drinking	4	percent	""	""											219907.93	011982_1/11/2023	011982_1/11/2023	yes	""	Kumar Lab	KOMP CTRL	GET204	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	10.1	1	0.90990990990991	0.000668874172185431	3
14242	Sucrose	SUC0014	012065	B6NJ-Bcl11b+/- Cyfip2-S968F<J> H Lethal	M	2022-10-07T00:00:00Z	8/11/2022 0:00:00	Marina	8.14	21.2	85.9	84.8	79.8	82.1	2							Day 1- Day 3	Both water bottles	0	Percent	""	""											323340.56	012065_10/7/2022	012065_10/7/2022	yes	""	Kumar Lab	KOMP	Bcl11b	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	6.10000000000001	2.7	0.693181818181818	0	1
14245	Sucrose	SUC0014	012065	B6NJ-Bcl11b+/- Cyfip2-S968F<J> H Lethal	M	2022-10-10T00:00:00Z	8/11/2022 0:00:00	Marina	8.57	21	85.7	82.1	65.4	81.1	2							Day 3- Day 5	Sucrose Drinking	4	percent	""	""											266894.27	012065_10/10/2022	012065_10/10/2022	yes	""	Kumar Lab	KOMP	Bcl11b	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	20.3	1	0.953051643192488	0.00193333333333333	2
14248	Sucrose	SUC0014	012065	B6NJ-Bcl11b+/- Cyfip2-S968F<J> H Lethal	M	2022-10-12T00:00:00Z	8/11/2022 0:00:00	Marina	8.85	21.3	87.8	81.1	78.4	80.2	2							Day 5- Day 7	Sucrose Drinking	4	percent	""	""											323169.98	012065_10/12/2022	012065_10/12/2022	yes	""	Kumar Lab	KOMP	Bcl11b	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	9.39999999999999	0.899999999999992	0.912621359223302	0.00088262910798122	3
14241	Sucrose	SUC0014	012068	B6NJ-Bcl11b+/- Cyfip2-S968F<J> H Lethal	F	2022-10-07T00:00:00Z	8/15/2022 0:00:00	Marina	7.57	22.1	83.9	85.1	75.9	82.7	2							Day 1- Day 3	Both water bottles	0	Percent	""	""											288145.25	012068_10/7/2022	012068_10/7/2022	yes	""	Kumar Lab	KOMP	Bcl11b	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	8	2.39999999999999	0.76923076923077	0	1
14244	Sucrose	SUC0014	012068	B6NJ-Bcl11b+/- Cyfip2-S968F<J> H Lethal	F	2022-10-10T00:00:00Z	8/15/2022 0:00:00	Marina	8	21.3	86.7	82.7	57	81.8	2							Day 3- Day 5	Sucrose Drinking	4	percent	""	""											232014.08	012068_10/10/2022	012068_10/10/2022	yes	""	Kumar Lab	KOMP	Bcl11b	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	29.7	0.900000000000006	0.970588235294117	0.0027887323943662	2
14247	Sucrose	SUC0014	012068	B6NJ-Bcl11b+/- Cyfip2-S968F<J> H Lethal	F	2022-10-12T00:00:00Z	8/15/2022 0:00:00	Marina	8.28	20.4	86	81.8	68.9	80.7	2							Day 5- Day 7	Sucrose Drinking	4	percent	""	""											290460.78	012068_10/12/2022	012068_10/12/2022	yes	""	Kumar Lab	KOMP	Bcl11b	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	17.1	1.09999999999999	0.93956043956044	0.00167647058823529	3
14250	Sucrose	SUC0016	012266	B6NJ-Macrod2-/- Cyfip2-S968F<J> Hom Breed Well	F	2022-10-15T00:00:00Z	8/22/2022 0:00:00	Marina	7.71	19.7	88.2	85.5	86.8	78.8	2							Day 1- Day 3	Both water bottles	0	Percent	""	""											388617.23	012266_10/15/2022	012266_10/15/2022	yes	""	Kumar Lab	KOMP	Macrod2	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	1.40000000000001	6.7	0.17283950617284	0	1
14253	Sucrose	SUC0016	012266	B6NJ-Macrod2-/- Cyfip2-S968F<J> Hom Breed Well	F	2022-10-17T00:00:00Z	8/22/2022 0:00:00	Marina	8	19.6	85.3	78.8	63.9	77.9	2							Day 3- Day 5	Sucrose Drinking	2	percent	""	""											278095.42	012266_10/17/2022	012266_10/17/2022	yes	""	Kumar Lab	KOMP	Macrod2	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	21.4	0.899999999999992	0.959641255605382	0.00109183673469388	2
14256	Sucrose	SUC0016	012266	B6NJ-Macrod2-/- Cyfip2-S968F<J> Hom Breed Well	F	2022-10-19T00:00:00Z	8/22/2022 0:00:00	Marina	8.28	20.4	85.4	77.9	69.3	76.7	2							Day 5- Day 7	Sucrose Drinking	4	percent	""	""											290108.83	012266_10/19/2022	012266_10/19/2022	yes	""	Kumar Lab	KOMP	Macrod2	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	16.1	1.2	0.930635838150289	0.00157843137254902	3
14251	Sucrose	SUC0016	012268	B6NJ-Macrod2-/- Cyfip2-S968F<J> Hom Breed Well	M	2022-10-15T00:00:00Z	8/22/2022 0:00:00	Marina	7.71	24.2	86.4	85.8	81.7	82.4	2							Day 1- Day 3	Both water bottles	0	Percent	""	""											291689.24	012268_10/15/2022	012268_10/15/2022	yes	""	Kumar Lab	KOMP	Macrod2	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	4.7	3.39999999999999	0.580246913580248	0	1
14254	Sucrose	SUC0016	012268	B6NJ-Macrod2-/- Cyfip2-S968F<J> Hom Breed Well	M	2022-10-17T00:00:00Z	8/22/2022 0:00:00	Marina	8	24	84.4	82.4	62.6	81.2	2							Day 3- Day 5	Sucrose Drinking	2	percent	""	""											220143.33	012268_10/17/2022	012268_10/17/2022	yes	""	Kumar Lab	KOMP	Macrod2	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	21.8	1.2	0.947826086956522	0.000908333333333333	2
14257	Sucrose	SUC0016	012268	B6NJ-Macrod2-/- Cyfip2-S968F<J> Hom Breed Well	M	2022-10-19T00:00:00Z	8/22/2022 0:00:00	Marina	8.28	24.3	87	81.2	75.1	80.1	2							Day 5- Day 7	Sucrose Drinking	4	percent	""	""											268876.53	012268_10/19/2022	012268_10/19/2022	yes	""	Kumar Lab	KOMP	Macrod2	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	11.9	1.10000000000001	0.915384615384615	0.000979423868312758	3
14252	Sucrose	SUC0016	012269	B6NJ-Macrod2-/- Cyfip2-S968F<J> Hom Breed Well	M	2022-10-15T00:00:00Z	8/22/2022 0:00:00	Marina	7.71	27.1	87	88	81.6	85	2							Day 1- Day 3	Both water bottles	0	Percent	""	""											261963.08	012269_10/15/2022	012269_10/15/2022	yes	""	Kumar Lab	KOMP	Macrod2	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	5.40000000000001	3	0.642857142857143	0	1
14255	Sucrose	SUC0016	012269	B6NJ-Macrod2-/- Cyfip2-S968F<J> Hom Breed Well	M	2022-10-17T00:00:00Z	8/22/2022 0:00:00	Marina	8	25.6	85.4	85	74.6	84.3	2							Day 3- Day 5	Sucrose Drinking	2	percent	""	""											248860.92	012269_10/17/2022	012269_10/17/2022	yes	""	Kumar Lab	KOMP	Macrod2	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	10.8	0.700000000000003	0.939130434782608	0.000421875	2
14258	Sucrose	SUC0016	012269	B6NJ-Macrod2-/- Cyfip2-S968F<J> Hom Breed Well	M	2022-10-19T00:00:00Z	8/22/2022 0:00:00	Marina	8.28	26.2	83.8	84.3	74.2	83.4	2							Day 5- Day 7	Sucrose Drinking	4	percent	""	""											237326.7	012269_10/19/2022	012269_10/19/2022	yes	""	Kumar Lab	KOMP	Macrod2	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	9.59999999999999	0.899999999999992	0.914285714285715	0.000732824427480916	3
14280	Sucrose	SUC0021A	012350	B6NJ-Cyfip2 S968F<J> (GET204)	M	2022-10-21T00:00:00Z	8/26/2022 0:00:00	Marina	8	22.9	83.4	86.2	81.2	77	3							Day 1-Day 4	Both water bottles	0	Percent	""	""											295724.02	012350_10/21/2022	012350_10/21/2022	yes	""	Kumar Lab	KOMP CTRL	GET204	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	2.2	9.2	0.192982456140351	0	1
14286	Sucrose	SUC0021A	012350	B6NJ-Cyfip2 S968F<J> (GET204)	M	2022-10-25T00:00:00Z	8/26/2022 0:00:00	Marina	8.57	23.4	84.7	77	72.1	75.8	1							Day 4-Day 5	Sucrose Drinking	4	percent	""	""											260977.33	012350_10/25/2022	012350_10/25/2022	yes	""	Kumar Lab	KOMP CTRL	GET204	SPT: 3 days water, 4 days with 4% sucrose solution, 2 bottle choice for both	OM2: 3 days water, 5 days 20mg-L, 3 day break, 5 days 40mg-L oral methamphetamine	12.6	1.2	0.913043478260869	0.00215384615384616	2
